(36881,387.40000000000003)
(74625,145.20000000000002)
(58539,259.8)
(22590,313.80000000000007)
(90881,153.0)
(6839,451.4000000000001)
(64325,239.40000000000003)
(91132,128.8)
(86877,2.4000000000000004)
(18058,124.19999999999999)
(30926,138.2)
(8606,168.20000000000002)
(9834,86.4)
(35792,140.60000000000002)
(30429,120.0)
(38540,62.00000000000001)
(53884,83.80000000000001)
(2059,106.4)
(70106,87.80000000000001)
(71389,131.8)
(44673,170.20000000000002)
(28024,297.40000000000003)
(71109,124.0)
(58786,119.20000000000002)
(77581,114.8)
(72593,68.6)
(75615,273.4)
(21852,100.2)
(27306,237.60000000000002)
(80994,256.4)
(77701,77.8)
(89779,126.8)
(14843,130.8)
(18678,121.20000000000002)
(43744,235.60000000000002)
(84431,161.6)
(18056,101.8)
(19406,224.4)
(65441,64.60000000000001)
(7197,191.60000000000002)
(75095,84.39999999999999)
(40091,78.2)
(59929,78.4)
(18007,188.20000000000005)
(77831,140.20000000000002)
(37822,162.60000000000002)
(90665,225.0)
(97855,152.0)
(93174,140.60000000000002)
(96182,181.20000000000002)
(35798,55.0)
(41371,247.8)
(54847,16.8)
(52399,161.0)
(5760,111.20000000000002)
(94269,127.2)
(13462,139.20000000000002)
(87551,46.6)
(99093,213.20000000000005)
(33578,174.0)
(23247,122.6)
(34102,185.2)
(66006,155.20000000000002)
(59860,23.0)
(7298,139.2)
(18911,258.20000000000005)
(21724,126.20000000000002)
(61401,107.60000000000002)
(39653,99.0)
(83395,336.20000000000005)
(68956,142.6)
(48462,2.4000000000000004)
(48301,177.0)
(68268,88.80000000000001)
(61261,145.2)
(38164,24.800000000000004)
(84055,306.8)
(36074,109.80000000000001)
(97808,144.8)
(61498,56.2)
(35178,19.8)
(9159,193.2)
(83205,59.80000000000001)
(7076,18.0)
(13235,83.80000000000001)
(99356,126.20000000000002)
(71721,29.6)
(85786,17.200000000000003)
(34003,74.4)
(66963,119.80000000000001)
(25793,434.40000000000003)
(45236,231.2)
(9249,75.4)
(45966,113.19999999999999)
(96065,233.0)
(80909,124.20000000000002)
(77165,51.00000000000001)
(63203,154.60000000000002)
(20796,316.6)
(84224,229.6)
(4189,317.0)
(66691,304.6)
(49799,88.80000000000001)
(44387,32.6)
(44446,127.20000000000002)
(52975,162.00000000000003)
(64794,162.4)
(36593,179.8)
(75831,121.4)
(83672,156.20000000000002)
(71291,197.60000000000002)
(87674,110.2)
(97198,193.99999999999997)
(5885,115.60000000000001)
(26569,43.0)
(28721,84.6)
(4996,97.6)
(60693,123.2)
(85410,160.0)
(1597,294.0)
(54926,242.2)
(12067,64.0)
(22297,219.8)
(96386,224.8)
(6183,86.80000000000001)
(45315,133.60000000000002)
(90351,338.80000000000007)
(52645,161.8)
(63898,165.4)
(96036,54.2)
(71255,175.8)
(6941,10.0)
(48059,285.4)
(16043,147.0)
(66464,124.80000000000001)
(2659,156.6)
(96584,204.0)
(97860,172.0)
(10346,103.80000000000001)
(73408,276.40000000000003)
(90445,132.4)
(80109,163.0)
(26581,158.6)
(7142,99.8)
(54902,136.0)
(71592,93.4)
(91459,64.0)
(24125,215.00000000000003)
(47630,147.00000000000003)
(43511,263.20000000000005)
(47100,426.4000000000001)
(85355,235.2)
(23296,161.8)
(31194,259.8)
(51905,171.8)
(68770,6.0)
(55132,188.40000000000003)
(32896,46.6)
(37116,221.39999999999998)
(50953,229.60000000000002)
(14340,219.00000000000003)
(65098,36.6)
(28455,257.6)
(46730,104.4)
(12090,191.59999999999997)
(6602,219.00000000000003)
(44972,258.0)
(14261,112.0)
(31703,190.8)
(39042,216.00000000000003)
(71970,242.60000000000002)
(23939,120.80000000000001)
(96603,225.40000000000003)
(5269,153.20000000000002)
(37613,265.6)
(70924,251.60000000000002)
(69771,18.0)
(63614,75.0)
(40743,217.20000000000002)
(90928,213.8)
(14443,104.39999999999999)
(26147,238.6)
(56294,70.4)
(35035,233.20000000000005)
(42260,77.4)
(44200,254.2)
(61728,171.20000000000002)
(97583,150.4)
(60354,202.0)
(18074,192.60000000000002)
(51125,265.0)
(47331,175.8)
(14049,93.8)
(85724,172.20000000000002)
(95431,192.8)
(49812,218.8)
(59406,259.6)
(60844,141.8)
(28680,81.19999999999999)
(59156,131.0)
(80174,159.20000000000002)
(33095,340.00000000000006)
(90924,56.60000000000001)
(61300,111.6)
(75949,80.4)
(14575,135.4)
(36409,138.4)
(35662,122.19999999999999)
(24758,223.0)
(35921,207.0)
(50186,233.60000000000002)
(53668,228.20000000000005)
(35758,210.00000000000003)
(63399,172.4)
(67076,235.40000000000003)
(67593,111.0)
(16320,143.8)
(22017,203.20000000000002)
(88932,257.0)
(19860,55.400000000000006)
(83243,203.0)
(2798,266.2)
(4532,115.60000000000001)
(69388,50.0)
(31701,199.00000000000003)
(80165,201.40000000000003)
(89041,178.0)
(91851,107.60000000000001)
(96197,161.0)
(67579,143.2)
(79181,221.60000000000002)
(91390,96.60000000000001)
(21229,33.800000000000004)
(2527,86.4)
(51198,294.00000000000006)
(39266,54.400000000000006)
(10982,223.0)
(33668,242.0)
(56045,256.8)
(50559,67.0)
(53079,90.4)
(30434,242.40000000000003)
(37169,125.0)
(22916,142.0)
(15040,60.599999999999994)
(45067,82.4)
(2200,179.4)
(29852,45.60000000000001)
(27098,243.8)
(75442,108.00000000000001)
(96351,122.6)
(15143,274.4)
(36252,59.2)
(94863,112.2)
(31743,233.8)
(2231,83.20000000000002)
(72937,16.6)
(39138,188.0)
(71169,145.0)
(13372,177.4)
(26361,284.20000000000005)
(5052,104.60000000000001)
(27227,304.4)
(42066,152.4)
(34364,181.40000000000003)
(85272,155.0)
(8406,74.20000000000002)
(8875,82.0)
(39811,157.6)
(64516,134.0)
(40239,151.0)
(46916,122.0)
(70881,166.4)
(99321,106.80000000000001)
(23906,165.0)
(53945,226.4)
(15248,205.40000000000003)
(90304,172.4)
(66611,188.8)
(21203,50.8)
(86176,43.4)
(72263,94.80000000000001)
(23692,266.0)
(73385,206.20000000000002)
(24385,133.8)
(94953,178.6)
(71518,85.80000000000001)
(608,70.2)
(47685,298.6)
(81223,182.00000000000003)
(52746,181.60000000000002)
(86017,66.0)
(12687,113.20000000000002)
(44963,141.60000000000002)
(56515,192.0)
(94627,203.60000000000002)
(723,104.8)
(83621,99.6)
(1926,197.8)
(61940,236.0)
(75105,91.8)
(96852,123.80000000000001)
(55073,44.0)
(37389,143.60000000000002)
(13987,251.20000000000002)
(67300,104.80000000000001)
(70401,177.8)
(27049,302.0)
(96672,181.00000000000003)
(82192,81.0)
(75912,162.0)
(83021,114.4)
(65977,267.0)
(91963,80.80000000000001)
(5977,167.0)
(80301,136.60000000000002)
(78012,266.6)
(77293,247.00000000000003)
(5681,211.79999999999998)
(27159,110.20000000000002)
(12980,144.20000000000002)
(32416,25.6)
(28635,213.40000000000003)
(15790,126.80000000000001)
(86686,158.39999999999998)
(64244,176.8)
(14256,180.60000000000002)
(97873,157.60000000000002)
(48440,111.0)
(75804,262.40000000000003)
(83241,35.2)
(31295,293.20000000000005)
(55787,220.0)
(68767,151.60000000000002)
(68055,209.00000000000003)
(2989,112.2)
(94135,61.800000000000004)
(13022,63.80000000000001)
(20417,9.8)
(49852,137.8)
(62675,267.2)
(462,222.8)
(29955,297.8)
(26394,217.60000000000002)
(13420,275.8)
(2853,167.2)
(78416,111.0)
(7968,148.4)
(90348,128.8)
(79817,148.0)
(68185,128.20000000000002)
(25944,157.60000000000002)
(26167,104.8)
(85593,19.6)
(15741,139.8)
(47292,104.60000000000002)
(18313,70.2)
(44053,218.0)
(11325,266.40000000000003)
(23827,101.19999999999999)
(88055,165.4)
(81757,89.6)
(47287,69.80000000000001)
(19455,175.6)
(43050,221.4)
(97819,132.8)
(17716,64.0)
(99134,128.0)
(42907,118.4)
(68363,268.8)
(13716,71.0)
(61270,170.8)
(67135,158.4)
(48871,250.20000000000002)
(28794,96.60000000000001)
(1032,229.6)
(94777,122.80000000000001)
(49078,102.60000000000002)
(12616,262.40000000000003)
(76584,395.4000000000001)
(51563,80.8)
(90865,92.60000000000001)
(71330,124.0)
(90337,194.0)
(62242,165.4)
(92328,243.40000000000003)
(33961,192.4)
(51031,89.2)
(71774,113.0)
(29395,195.8)
(61214,344.4000000000001)
(88927,186.0)
(67863,170.4)
(53831,111.60000000000001)
(61397,306.4000000000001)
(71026,108.60000000000001)
(7698,62.800000000000004)
(41245,271.4)
(58650,192.8)
(62305,58.0)
(55365,225.4)
(33435,112.4)
(89249,193.60000000000002)
(53657,257.20000000000005)
(88251,246.00000000000003)
(41498,43.2)
(38548,353.40000000000003)
(33590,182.60000000000002)
(55015,329.2)
(13914,223.79999999999998)
(24590,160.8)
(76511,215.20000000000002)
(95347,96.39999999999999)
(64424,230.20000000000002)
(88770,232.8)
(83153,149.20000000000002)
(14298,35.800000000000004)
(13503,283.6)
(63645,308.0)
(74230,53.6)
(84897,147.60000000000002)
(63797,165.6)
(57086,131.40000000000003)
(9872,343.20000000000005)
(80536,167.60000000000002)
(50966,156.8)
(75839,226.80000000000004)
(83267,219.4)
(72153,201.4)
(76070,187.20000000000002)
(38579,274.0)
(15420,97.4)
(40781,293.6000000000001)
(19767,205.4)
(51376,181.79999999999998)
(34106,168.6)
(22659,262.20000000000005)
(84246,158.60000000000002)
(66923,187.0)
(77211,112.4)
(55756,91.60000000000001)
(95109,166.4)
(66019,175.2)
(63908,54.60000000000001)
(76902,161.6)
(38894,113.80000000000001)
(27612,82.60000000000001)
(93569,141.20000000000002)
(7940,165.40000000000003)
(79518,115.20000000000002)
(41788,210.4)
(75965,117.00000000000001)
(24338,266.8)
(80583,143.4)
(41326,155.60000000000002)
(62956,195.00000000000003)
(45364,127.4)
(22077,93.20000000000002)
(50106,143.20000000000002)
(97156,218.0)
(84378,109.19999999999999)
(52971,204.0)
(52182,250.80000000000004)
(81221,219.60000000000002)
(58030,275.6)
(92427,125.8)
(15785,190.60000000000002)
(78304,312.4)
(7025,55.60000000000001)
(85753,142.2)
(17293,386.80000000000007)
(27094,139.8)
(48866,244.00000000000006)
(52414,80.80000000000001)
(47841,186.8)
(12733,97.2)
(31518,143.4)
(44895,278.40000000000003)
(828,277.20000000000005)
(88200,157.40000000000003)
(49140,308.59999999999997)
(72845,111.2)
(57633,212.0)
(27409,107.19999999999999)
(11109,171.20000000000002)
(24347,75.0)
(74993,178.60000000000002)
(66758,234.80000000000004)
(52724,122.80000000000001)
(89689,120.20000000000002)
(25003,149.8)
(7607,60.400000000000006)
(59404,67.2)
(16940,42.0)
(42741,176.4)
(1454,178.2)
(6242,68.2)
(29784,475.20000000000005)
(3681,55.2)
(56517,101.00000000000001)
(34098,32.0)
(44228,219.4)
(38766,82.0)
(9267,130.8)
(22103,197.8)
(63892,116.60000000000002)
(89474,76.4)
(85281,214.8)
(92872,96.2)
(3300,80.6)
(25203,125.60000000000001)
(58373,88.0)
(70719,55.0)
(11585,186.0)
(41430,57.800000000000004)
(41449,222.20000000000002)
(11435,40.2)
(4510,337.2)
(10984,120.8)
(90623,156.00000000000003)
(80961,118.00000000000001)
(85649,129.0)
(51893,115.2)
(33534,20.0)
(62477,22.0)
(77806,111.0)
(90964,99.80000000000001)
(56164,213.40000000000003)
(69247,56.2)
(92229,71.0)
(4347,201.4)
(42675,179.4)
(36337,155.8)
(38959,122.2)
(53903,79.80000000000001)
(88224,139.40000000000003)
(86165,205.20000000000002)
(34986,159.20000000000002)
(98018,75.80000000000001)
(67298,258.80000000000007)
(28565,178.6)
(80392,198.0)
(98737,94.60000000000001)
(60039,163.4)
(15196,144.40000000000003)
(6350,112.4)
(18368,156.60000000000002)
(58092,166.0)
(46848,127.4)
(7803,96.80000000000001)
(72429,181.00000000000003)
(37842,104.80000000000001)
(16656,211.60000000000002)
(848,40.2)
(80956,222.8)
(372,98.4)
(10443,50.8)
(46855,58.400000000000006)
(97761,86.0)
(8378,284.6)
(87001,164.4)
(98005,136.20000000000002)
(86585,271.0)
(12597,163.20000000000002)
(26686,135.4)
(45368,58.800000000000004)
(59703,123.80000000000001)
(87720,274.40000000000003)
(94234,124.80000000000001)
(12199,152.8)
(31266,125.60000000000001)
(8549,27.2)
(18382,262.4)
(38234,85.4)
(24354,184.20000000000002)
(93817,281.00000000000006)
(94351,88.20000000000002)
(17859,363.00000000000006)
(65593,90.0)
(37552,106.60000000000002)
(19145,227.8)
(94911,175.4)
(970,130.00000000000003)
(81412,165.40000000000003)
(56906,233.6)
(66228,280.40000000000003)
(31370,294.8)
(4118,188.00000000000003)
(63337,177.8)
(9045,57.8)
(53132,100.0)
(2781,185.0)
(78986,146.20000000000002)
(52782,118.6)
(66396,170.4)
(8947,296.6)
(42899,358.20000000000005)
(2521,69.80000000000001)
(54249,43.2)
(43892,177.20000000000005)
(14913,50.60000000000001)
(76531,74.6)
(44235,27.599999999999998)
(84136,69.6)
(81885,61.60000000000001)
(2460,110.8)
(26079,265.8)
(90612,232.2)
(97024,189.60000000000002)
(3115,177.2)
(82136,128.2)
(5568,161.8)
(24756,216.8)
(4581,124.0)
(59123,278.4)
(46932,219.8)
(39998,85.60000000000001)
(24774,262.0)
(30955,176.8)
(32773,85.4)
(9988,99.6)
(23782,167.79999999999998)
(26727,248.79999999999998)
(98944,67.8)
(6558,20.8)
(85326,115.80000000000001)
(92933,385.4)
(90371,132.6)
(50182,81.20000000000002)
(45456,188.6)
(8169,44.00000000000001)
(73565,192.2)
(56050,131.4)
(72139,48.400000000000006)
(99677,174.60000000000002)
(73192,252.40000000000003)
(72920,372.6)
(68754,91.80000000000001)
(91992,115.0)
(31707,48.800000000000004)
(11895,116.80000000000001)
(29148,55.6)
(66978,314.6)
(68769,209.20000000000002)
(87395,164.8)
(48631,40.4)
(98623,221.4)
(17813,143.0)
(47496,112.6)
(23405,180.0)
(28572,104.2)
(69287,356.59999999999997)
(37338,194.8)
(6370,203.2)
(93691,199.0)
(69094,156.20000000000002)
(5524,273.6)
(17503,306.20000000000005)
(43627,241.80000000000004)
(2541,170.60000000000002)
(53244,244.0)
(561,64.4)
(88619,61.800000000000004)
(48444,170.60000000000002)
(50410,10.600000000000001)
(10887,205.2)
(49553,162.4)
(15529,251.60000000000002)
(57101,273.2)
(67744,258.0)
(87896,170.60000000000002)
(41933,197.0)
(46978,116.0)
(79831,91.80000000000001)
(27292,127.2)
(72148,54.60000000000001)
(64668,112.40000000000002)
(3890,87.2)
(82493,174.8)
(33952,203.8)
(21014,41.2)
(75682,126.80000000000001)
(13684,117.4)
(47997,166.40000000000003)
(20369,269.20000000000005)
(92937,185.0)
(58380,192.8)
(33938,36.0)
(82585,187.20000000000002)
(25591,57.8)
(45542,111.6)
(1021,100.0)
(30571,402.6)
(21351,82.80000000000001)
(40561,117.6)
(8619,195.2)
(15086,219.8)
(47472,135.4)
(56412,59.2)
(67207,305.80000000000007)
(50490,162.39999999999998)
(75123,201.20000000000002)
(64378,289.20000000000005)
(98908,94.6)
(87498,115.2)
(94601,88.4)
(27180,189.0)
(24868,241.0)
(19428,76.2)
(1036,187.8)
(31592,188.60000000000002)
(10218,180.00000000000003)
(97200,283.40000000000003)
(8602,42.400000000000006)
(35833,165.60000000000002)
(92694,103.2)
(11909,220.80000000000004)
(40233,106.4)
(58768,150.60000000000002)
(90942,97.39999999999999)
(55084,102.6)
(88147,80.6)
(4433,124.6)
(39844,241.0)
(47737,222.0)
(99536,185.00000000000003)
(33541,218.40000000000003)
(85322,220.0)
(17268,113.00000000000001)
(25665,66.80000000000001)
(9205,184.60000000000002)
(17093,241.20000000000002)
(29979,110.60000000000001)
(69535,163.8)
(99734,96.60000000000001)
(26303,23.200000000000003)
(89728,118.0)
(76487,64.0)
(61816,70.80000000000001)
(37639,223.20000000000002)
(25360,191.6)
(99253,230.6)
(99716,184.20000000000002)
(96470,312.8)
(21537,264.40000000000003)
(84215,91.4)
(67175,128.8)
(36436,219.8)
(83889,224.0)
(82169,158.60000000000002)
(94973,109.20000000000002)
(33091,127.4)
(74555,206.6)
(27250,127.00000000000001)
(93321,290.6)
(23551,180.8)
(54258,77.60000000000001)
(73387,378.6)
(60293,111.2)
(77956,257.6)
(7236,145.8)
(86093,169.0)
(96874,20.400000000000002)
(61229,127.60000000000001)
(59422,194.2)
(47874,120.00000000000001)
(79600,169.8)
(96126,61.00000000000001)
(52522,81.4)
(4037,232.40000000000003)
(60084,107.8)
(69270,119.0)
(51754,84.80000000000001)
(58672,34.0)
(35783,100.4)
(42123,285.0)
(72483,291.6)
(91000,180.0)
(95969,197.40000000000003)
(17127,241.4)
(3045,144.0)
(61843,78.4)
(12786,200.20000000000005)
(67445,184.20000000000005)
(58683,138.4)
(30957,220.0)
(86026,194.40000000000003)
(42875,215.8)
(43713,174.0)
(79297,14.200000000000001)
(81702,117.4)
(7409,206.4)
(30737,255.80000000000004)
(84646,169.60000000000002)
(48817,209.0)
(98999,420.8)
(23467,176.60000000000002)
(56393,40.2)
(34113,186.60000000000002)
(45216,186.00000000000003)
(10504,116.2)
(7300,158.60000000000002)
(90560,172.6)
(12546,248.0)
(49476,194.8)
(27065,86.60000000000001)
(38072,171.8)
(70528,54.8)
(87584,240.8)
(91664,27.6)
(70009,150.4)
(82774,198.60000000000002)
(98021,373.0)
(7704,215.4)
(8545,158.8)
(25551,264.2)
(14784,80.4)
(47050,183.4)
(67335,172.0)
(89144,315.20000000000005)
(47283,288.20000000000005)
(60606,155.0)
(96092,60.800000000000004)
(44758,178.60000000000002)
(9041,116.4)
(10078,193.20000000000002)
(22804,208.60000000000002)
(25689,129.4)
(64215,197.4)
(33329,9.8)
(29670,128.20000000000002)
(6853,22.6)
(23542,239.8)
(60729,232.00000000000003)
(20437,41.800000000000004)
(15514,82.4)
(16135,269.2)
(66226,37.800000000000004)
(19039,299.40000000000003)
(63342,92.60000000000001)
(17523,126.4)
(19956,223.8)
(15987,269.40000000000003)
(4006,150.8)
(8802,48.800000000000004)
(68547,76.2)
(9878,139.4)
(69085,136.4)
(97741,279.20000000000005)
(81216,243.8)
(87052,161.20000000000002)
(31060,141.4)
(33767,100.2)
(79563,157.60000000000002)
(17686,91.4)
(22574,163.20000000000002)
(20754,138.8)
(55279,141.60000000000002)
(37727,23.800000000000004)
(39790,96.80000000000001)
(14313,170.0)
(34281,222.0)
(15495,196.2)
(24725,296.40000000000003)
(91057,71.6)
(47245,322.0)
(10542,224.80000000000004)
(55048,73.4)
(29812,167.8)
(15051,206.20000000000002)
(79198,199.20000000000002)
(31514,189.80000000000004)
(67115,122.8)
(64101,135.4)
(21119,229.8)
(69061,302.0)
(85757,96.0)
(44655,66.60000000000001)
(21926,165.0)
(33062,143.6)
(74988,222.79999999999998)
(56085,81.0)
(86901,130.60000000000002)
(42521,309.0)
(20550,227.20000000000002)
(87555,76.0)
(87029,372.0)
(23779,149.6)
(21744,155.0)
(13941,165.6)
(76962,235.20000000000002)
(37385,119.4)
(91798,118.0)
(90434,117.0)
(47382,228.4)
(92238,267.0)
(14021,93.80000000000001)
(80082,131.60000000000002)
(78630,215.0)
(49526,273.6)
(27401,133.8)
(51248,171.2)
(99028,101.4)
(92360,98.80000000000001)
(72313,184.2)
(35110,38.8)
(63289,347.0)
(90816,209.4)
(49391,242.2)
(48677,236.80000000000004)
(9104,93.80000000000001)
(52528,295.6)
(98838,117.00000000000001)
(78960,295.6)
(99178,238.20000000000002)
(72511,296.4)
(61742,202.40000000000003)
(84178,95.4)
(11727,62.2)
(25977,173.40000000000003)
(12030,152.4)
(62459,84.0)
(54595,100.80000000000001)
(45090,157.2)
(52872,339.99999999999994)
(10087,264.4)
(95301,120.6)
(14337,162.40000000000003)
(97501,131.4)
(68318,102.80000000000001)
(23656,52.400000000000006)
(60468,79.6)
(36591,125.8)
(38656,99.0)
(21528,173.20000000000002)
(97710,158.60000000000002)
(94036,330.0)
(80666,57.6)
(25984,153.0)
(86886,246.40000000000003)
(8211,90.80000000000001)
(86484,137.0)
(72058,121.60000000000001)
(20356,237.20000000000002)
(59419,270.8)
(4084,121.4)
(91923,149.8)
(17549,224.0)
(19765,365.6)
(90043,161.2)
(43502,256.80000000000007)
(10838,96.80000000000001)
(14036,160.8)
(83852,210.6)
(61164,217.8)
(96926,240.0)
(80233,108.80000000000001)
(49764,134.0)
(51349,69.6)
(91800,122.4)
(99071,430.20000000000005)
(75529,94.6)
(88633,26.4)
(69562,28.8)
(14151,288.0)
(28374,83.00000000000001)
(38625,169.20000000000002)
(6884,30.200000000000003)
(88914,122.80000000000001)
(969,122.00000000000001)
(84194,248.2)
(33840,159.4)
(9265,53.60000000000001)
(14324,192.0)
(97891,94.4)
(8631,159.0)
(39459,96.6)
(95282,180.8)
(96708,118.4)
(63568,166.8)
(58379,236.8)
(574,193.40000000000003)
(21405,139.4)
(56289,31.800000000000004)
(43616,36.0)
(42013,60.400000000000006)
(70281,52.4)
(34320,150.8)
(62189,149.4)
(73343,173.4)
(77899,260.40000000000003)
(29982,223.99999999999997)
(4529,163.8)
(59316,125.00000000000003)
(62312,119.19999999999999)
(70607,90.4)
(2716,112.0)
(56081,289.4)
(81036,111.6)
(62851,98.80000000000001)
(73574,213.60000000000002)
(37404,196.8)
(33839,69.2)
(44121,263.0)
(87717,124.6)
(62974,115.4)
(49119,178.0)
(10827,267.6)
(63124,291.59999999999997)
(12676,281.0)
(52223,191.60000000000002)
(92412,192.40000000000003)
(54483,237.60000000000002)
(62019,141.40000000000003)
(21326,36.6)
(83100,158.4)
(45328,150.4)
(42945,210.60000000000002)
(1173,256.6)
(18083,132.8)
(32702,356.2)
(81351,156.8)
(6620,215.20000000000005)
(64468,163.20000000000002)
(38779,57.6)
(76872,111.2)
(57972,169.8)
(72580,59.00000000000001)
(46235,112.0)
(40905,37.0)
(1289,289.80000000000007)
(71327,91.8)
(35000,37.0)
(50852,121.60000000000001)
(96027,245.00000000000003)
(34269,266.6)
(35365,164.6)
(9524,166.39999999999998)
(11800,83.4)
(90722,118.60000000000001)
(18566,302.20000000000005)
(32935,205.60000000000002)
(69513,105.20000000000002)
(52124,59.2)
(37606,159.6)
(27764,92.4)
(30151,109.80000000000001)
(51329,236.0)
(22325,39.00000000000001)
(81515,86.4)
(13666,270.6)
(93750,118.4)
(58566,212.2)
(90489,57.00000000000001)
(53969,123.19999999999999)
(2565,239.60000000000002)
(15062,106.80000000000001)
(91004,62.199999999999996)
(53952,47.199999999999996)
(28772,158.4)
(33592,260.4)
(53404,212.6)
(5539,212.0)
(20927,128.00000000000003)
(73507,132.6)
(85274,109.0)
(63654,368.40000000000003)
(93095,108.2)
(13046,120.4)
(35761,197.0)
(62671,85.4)
(94115,143.40000000000003)
(70744,241.0)
(85588,141.4)
(25052,127.80000000000001)
(33008,119.20000000000002)
(14177,179.8)
(29773,156.6)
(28983,153.0)
(93648,250.0)
(11741,119.20000000000002)
(35431,68.4)
(282,176.79999999999998)
(84567,128.8)
(95132,247.8)
(71204,256.2)
(27476,49.4)
(54500,108.80000000000001)
(75356,163.39999999999998)
(22552,160.4)
(60277,259.0)
(61988,0.8)
(72056,132.8)
(28543,369.20000000000005)
(97756,80.80000000000001)
(51011,145.4)
(20291,89.2)
(82695,226.60000000000002)
(98630,234.8)
(98489,121.4)
(35565,138.60000000000002)
(42101,173.2)
(86709,79.2)
(48057,327.8)
(33235,128.4)
(73785,156.4)
(66727,160.6)
(5540,32.800000000000004)
(80538,204.8)
(66136,113.0)
(38197,257.6)
(4406,230.00000000000006)
(60338,199.8)
(92810,175.0)
(11589,270.20000000000005)
(7621,84.6)
(81993,180.0)
(92069,138.2)
(23133,183.6)
(45106,84.80000000000001)
(79615,177.60000000000002)
(43131,31.800000000000004)
(31062,95.4)
(42022,110.00000000000001)
(48321,187.60000000000002)
(29197,136.60000000000002)
(15266,258.0)
(5324,150.39999999999998)
(18269,147.2)
(18984,118.40000000000002)
(80224,259.8)
(63245,120.4)
(73794,279.0)
(50757,128.2)
(88912,113.4)
(71705,111.60000000000001)
(24565,176.4)
(72364,155.20000000000002)
(3317,64.0)
(37226,159.79999999999998)
(61997,65.6)
(22266,221.60000000000002)
(69504,205.99999999999997)
(69650,76.60000000000001)
(46356,260.8)
(21368,238.8)
(2554,178.6)
(38074,188.20000000000002)
(65793,120.6)
(55893,231.20000000000005)
(25597,29.6)
(2758,18.6)
(76643,148.4)
(93365,93.0)
(808,353.4)
(47810,136.8)
(93013,184.6)
(67764,167.8)
(87122,151.0)
(25100,190.2)
(4589,324.2)
(13374,61.400000000000006)
(25502,192.0)
(68967,167.2)
(71390,163.8)
(27898,99.0)
(6833,314.6)
(92166,42.800000000000004)
(15907,50.2)
(66323,95.0)
(16315,175.6)
(14111,110.20000000000002)
(87472,90.4)
(14302,286.0)
(30526,183.40000000000003)
(53280,44.400000000000006)
(42408,174.6)
(73550,114.40000000000002)
(82758,333.20000000000005)
(72179,133.60000000000002)
(32474,335.20000000000005)
(36285,95.0)
(50395,111.2)
(97051,212.20000000000002)
(3380,49.60000000000001)
(15325,58.60000000000001)
(72216,207.0)
(28321,314.20000000000005)
(52919,136.60000000000002)
(585,67.60000000000001)
(26244,155.00000000000003)
(85045,76.60000000000001)
(52760,100.80000000000001)
(34533,93.6)
(94412,113.6)
(17826,126.80000000000001)
(2789,236.6)
(30593,211.8)
(8125,153.0)
(69926,130.60000000000002)
(30193,140.20000000000002)
(81861,124.60000000000002)
(98160,202.8)
(38023,142.2)
(521,271.20000000000005)
(24916,110.60000000000001)
(98676,208.20000000000005)
(81771,221.4)
(22439,307.0)
(77767,150.60000000000002)
(27391,112.6)
(2431,104.4)
(73556,123.80000000000001)
(70410,102.60000000000001)
(33468,64.0)
(86437,86.20000000000002)
(95037,50.6)
(67373,135.4)
(52517,143.8)
(20675,295.2)
(81919,224.0)
(79918,212.00000000000003)
(43966,199.39999999999998)
(63924,281.8)
(73789,58.0)
(94773,131.0)
(71396,172.8)
(28992,206.0)
(12645,215.60000000000002)
(37826,167.0)
(78928,263.0)
(3511,235.40000000000003)
(48457,121.60000000000001)
(30092,162.8)
(33587,248.40000000000003)
(77970,113.4)
(44907,237.4)
(33163,211.0)
(61386,101.20000000000002)
(44468,142.40000000000003)
(68040,93.20000000000002)
(12948,404.4)
(12818,152.4)
(29539,130.8)
(18841,93.2)
(86954,133.8)
(60383,216.20000000000002)
(30274,145.2)
(51767,53.00000000000001)
(49003,98.60000000000001)
(70427,77.0)
(87867,225.99999999999997)
(81544,77.6)
(46307,37.0)
(189,239.8)
(27652,294.2)
(41096,363.40000000000003)
(80297,353.4)
(30894,98.4)
(67199,147.4)
(88154,158.40000000000003)
(30016,96.6)
(42176,238.00000000000006)
(90827,189.00000000000003)
(54872,258.20000000000005)
(16782,234.20000000000002)
(37712,306.6)
(69131,201.0)
(92131,102.60000000000001)
(70362,349.6)
(92074,74.80000000000001)
(95354,68.39999999999999)
(28415,96.0)
(82336,180.0)
(85193,200.60000000000002)
(72227,140.60000000000002)
(70537,304.8)
(80277,95.80000000000001)
(71145,126.20000000000002)
(5232,26.000000000000004)
(30199,104.20000000000002)
(54865,197.6)
(76913,92.6)
(62884,199.20000000000002)
(31213,237.4)
(33149,122.20000000000002)
(41010,258.8)
(6794,163.8)
(37013,286.00000000000006)
(37778,149.4)
(49234,105.20000000000002)
(40990,220.19999999999996)
(43924,126.6)
(46068,66.0)
(52296,111.2)
(8349,239.60000000000002)
(52153,245.4)
(20567,180.2)
(37945,213.8)
(39578,361.8)
(51282,82.4)
(39233,359.00000000000006)
(56863,224.0)
(23997,109.80000000000001)
(66882,223.8)
(1838,155.8)
(25896,264.6)
(2291,273.40000000000003)
(39288,132.0)
(64419,103.00000000000001)
(34517,125.60000000000001)
(3016,322.4000000000001)
(68389,43.0)
(5348,221.20000000000005)
(15301,107.60000000000001)
(89357,338.6)
